ticket_id,ticket_number,asset_id,asset_id_source,asset_code,issue_type,current_repair_date,current_resolution_hours,mapping_confidence,verification_decision,asset_historical_baseline_hours,baseline_source,baseline_confidence,baseline_history_type,baseline_sample_size,faster_percentage,recent_repeat_count_90d,days_since_previous_repair,explanation,baseline_method,baseline_version,evaluated_at
4e7ca839-263d-d5ae-62e2-4d0501932052,VISH-26-03-0287,63478105-cb45-42c7-a539-896abd5618d4,mapped,VH-FN-B42-0002,Electrical Issues,2026-03-10 19:56:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
8ae5df29-ab68-511e-a2a7-bd1ea02aa7b0,VISH-26-03-0288,,,,Plumbing,2026-03-10 19:57:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
62b61c4a-7479-1cc3-c45d-23f16ea6618e,VISH-26-03-0289,,,,Cleaning Issues,2026-03-10 19:58:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
59a5749f-8b02-97c4-3172-28242d56af23,VISH-25-02-0290,,,,RO Water Issues,2025-02-12 02:15:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
cc4b4376-b317-e31e-1e2b-39351662b6c9,VISH-25-02-0291,,,,RO Water Issues,2025-02-12 02:15:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
f547b148-c128-bc17-19fd-6e8757e29acc,VISH-25-02-0292,,,,Other,2025-02-13 16:16:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
811495b9-9031-6fab-2798-6f6be148fb5f,VISH-25-02-0293,,,,AC Issues,2025-02-12 01:17:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
c08369d1-2076-2c4d-0beb-61c89c02e94a,VISH-25-02-0294,,,,RO Water Issues,2025-02-12 02:18:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
f9ea4ca4-cd17-d171-7335-6b95146b4564,VISH-25-02-0295,,,,Other,2025-02-13 06:19:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
9fbf9079-7f2b-f7d0-5bbc-f83da15d958d,VISH-25-02-0296,,,,Other,2025-02-13 06:19:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
77ee2c36-ef8e-b816-2eae-4f0bbc4ee39d,VISH-25-02-0297,,,,Other,2025-02-13 16:21:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
6892c421-7fab-6653-4682-fdfca2a906c8,VISH-25-02-0298,,,,Electrical Issues,2025-02-18 00:48:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
44e23c91-04f4-3014-cc4b-7763b87e61da,VISH-25-02-0299,,,,Electrical Issues,2025-02-22 10:40:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
cb539671-0d18-c5e3-fe53-b551999fe747,VISH-25-02-0300,,,,Electrical Issues,2025-02-22 10:40:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
9abc8bec-0de4-9fd0-aef0-aa5803996917,VISH-25-02-0301,,,,Electrical Issues,2025-02-22 10:40:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2929ba91-1c18-f7cd-13b4-5829e19924d8,VISH-25-05-0302,,,,Other,2025-05-04 22:28:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
205c95ab-a46b-242c-fc10-d55c91470309,VISH-25-06-0303,,,,Other,2025-06-28 11:16:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
