entity_id,risk_score,risk_level,anomaly_score,flags,explanation
83656a61-e193-4ff2-8091-fbb5a8f2c5ad,23.6,Low,0.748,repeated_issue,Repeated issue at this location
f8c6f83f-55ab-4ed2-a212-452d032d8223,23.6,Low,0.748,repeated_issue,Repeated issue at this location
60a2a5bb-341e-440a-9008-8eedeba17856,23.5,Low,0.743,repeated_issue,Repeated issue at this location
071f0184-d34c-42cf-9601-436c165be255,23.5,Low,0.776,,
dd4fdec3-f242-30e5-f5e1-aa357590564d,23.5,Low,0.776,,
1b7a9324-3f5b-bd8a-c773-49a8f0277d78,23.5,Low,0.776,,
007e589d-aa52-be62-0044-c5682cf9ff5d,23.4,Low,0.401,repeated_issue,Repeated issue at this location
821cbec5-596a-7f0e-6daa-f71788c6f3dc,23.4,Low,0.401,repeated_issue,Repeated issue at this location
0805c9b9-4ad2-eee5-4d20-2e2b186860bc,23.4,Low,0.401,repeated_issue,Repeated issue at this location
e1b5db30-a002-7185-934a-a9366d36ab0a,23.3,Low,0.733,repeated_issue,Repeated issue at this location
41bdac72-19c0-5a9b-a35f-efc615ffa556,23.3,Low,0.733,repeated_issue,Repeated issue at this location
19f805a8-9b26-2b32-379c-99affa8e1f6b,23.3,Low,0.733,repeated_issue,Repeated issue at this location
ad083df7-9c0d-12d8-d880-224050e43b60,23.3,Low,0.733,repeated_issue,Repeated issue at this location
f9c80776-51ad-cff3-6384-83e85e2a892e,23.3,Low,0.733,repeated_issue,Repeated issue at this location
1e6c4796-afdc-5d3e-44c4-5e150f583e35,23.3,Low,0.733,repeated_issue,Repeated issue at this location
f1d005e9-820f-3db6-3e1d-cf90adf2cca7,23.3,Low,0.733,repeated_issue,Repeated issue at this location
32bcfff6-e18a-8347-e7f2-a90565f062a4,23.3,Low,0.733,repeated_issue,Repeated issue at this location
ba05cf16-9e6f-fea7-8a18-d319411a2aad,23.3,Low,0.733,repeated_issue,Repeated issue at this location
864927b8-23a6-4604-b885-b882c3eaea80,23.1,Low,0.717,repeated_issue,Repeated issue at this location
3be84f30-5349-486b-a4a2-d5e936abdba5,23.1,Low,0.716,repeated_issue,Repeated issue at this location
a02e92b4-4619-4b7b-87f5-d1fd8f77c22a,23.0,Low,0.213,repeated_issue,Repeated issue at this location
72306fae-1737-4c53-917b-4a0408a78a10,23.0,Low,0.213,repeated_issue,Repeated issue at this location
2cb9a7fb-76a2-068b-b739-041830b3edd7,22.8,Low,0.753,,
b3c70f02-2c0c-6495-4d19-c1e002ddfe2a,22.8,Low,0.753,,
42c3224a-e332-3f39-2a9e-dd50aa7623b6,22.8,Low,0.487,,
b04c6dc7-ef50-48b8-937b-f6b9039c131a,22.4,Low,0.676,repeated_issue,Repeated issue at this location
4f67d38e-db9d-4de3-be89-726052bf6887,22.3,Low,0.671,repeated_issue,Repeated issue at this location
78c51919-8a58-4bcc-ac84-6e4675c707a0,22.3,Low,0.67,repeated_issue,Repeated issue at this location
d656424e-37a1-4a40-8922-ea466c6ab0e1,22.2,Low,0.664,repeated_issue,Repeated issue at this location
25821fed-d2cb-bc55-d48c-15dc576c0b0a,22.1,Low,0.473,,
32c3b5d6-227c-4abf-a0dd-463cbafae316,22.1,Low,0.66,repeated_issue,Repeated issue at this location
ecad523b-e901-dd1a-de6c-3bb757fc543d,22.1,Low,0.473,,
8d86ddd2-88ae-48c2-8c5d-dfa12df947e1,21.9,Low,0.969,repeated_issue,Repeated issue at this location
e78bc5cf-1343-a638-4a87-8217095ae1d3,21.8,Low,0.225,repeated_issue,Repeated issue at this location
469fe91b-3816-4adf-b5c6-7ba012838bc2,21.7,Low,0.632,repeated_issue,Repeated issue at this location
a5364016-84bc-0360-799f-22ca9a48092a,21.5,Low,0.709,,
b53c8057-ceb7-453d-ba81-05a80347d635,21.5,Low,0.622,repeated_issue,Repeated issue at this location
318ec65d-65a2-f5a9-7489-82443e82c5a5,21.5,Low,0.709,,
3292aeda-c013-4eff-8508-3770a7fc120e,21.2,Low,0.604,repeated_issue,Repeated issue at this location
42c21bca-c32d-4c2d-b7d4-23f8666ab04d,21.2,Low,0.902,repeated_issue,Repeated issue at this location
8ae5df29-ab68-511e-a2a7-bd1ea02aa7b0,21.0,Low,0.588,repeated_issue,Repeated issue at this location
07fb873e-dafe-8564-9e3b-1f4d0a454b70,21.0,Low,0.588,repeated_issue,Repeated issue at this location
f556a7f0-1d8b-9856-85eb-81deb402c084,21.0,Low,0.588,repeated_issue,Repeated issue at this location
287b88f6-8a4d-af36-efcf-607de8d6a938,21.0,Low,0.588,repeated_issue,Repeated issue at this location
66ec0fed-ffa4-0ad9-019d-2c639998a9d9,21.0,Low,0.322,repeated_issue,Repeated issue at this location
ca339a54-3c9f-62d9-dfda-fc897926f7f2,21.0,Low,0.322,repeated_issue,Repeated issue at this location
08efd0fa-d081-c5c1-1566-e7d3972f7055,21.0,Low,0.588,repeated_issue,Repeated issue at this location
fecc3070-4c29-4249-ade0-1c9eae2687c2,21.0,Low,0.177,repeated_issue,Repeated issue at this location
fc6b7111-6e0c-71da-3de2-dc02748de68a,21.0,Low,0.588,repeated_issue,Repeated issue at this location
4b006b0d-44ab-79c3-f2b5-3dddee58d837,21.0,Low,0.588,repeated_issue,Repeated issue at this location
c858bfef-db3f-4d0f-f219-0519df977d44,21.0,Low,0.694,,
3c60087f-1aa0-429f-1396-d28a4a92510b,21.0,Low,0.588,repeated_issue,Repeated issue at this location
47d3316d-9540-1d59-ba29-32ee477f1e8a,21.0,Low,0.588,repeated_issue,Repeated issue at this location
bc3e63d8-eeb8-75a9-cd14-ac2398d366b6,21.0,Low,0.588,repeated_issue,Repeated issue at this location
ffc10678-e45d-21f8-0d52-0e877f6f9077,21.0,Low,0.588,repeated_issue,Repeated issue at this location
37a08cad-31d2-3601-42de-28737d8758e3,21.0,Low,0.588,repeated_issue,Repeated issue at this location
78b4112e-81f8-8ed5-b7a6-2500532aeac0,21.0,Low,0.588,repeated_issue,Repeated issue at this location
74736744-0a87-d445-027f-a284f49b5ac9,21.0,Low,0.588,repeated_issue,Repeated issue at this location
9e8951d5-3a5a-777e-884c-eaef821393c0,21.0,Low,0.588,repeated_issue,Repeated issue at this location
192ce7f9-44e6-f1ea-f2ce-9f7ad7f7c7eb,21.0,Low,0.588,repeated_issue,Repeated issue at this location
0c0f9589-f77b-5e2a-c631-d2b8560b317e,21.0,Low,0.588,repeated_issue,Repeated issue at this location
6ff44eb2-b46c-41ab-e416-1214df2f0d93,21.0,Low,0.588,repeated_issue,Repeated issue at this location
741b147a-3947-8220-ec44-7f739ac46466,21.0,Low,0.588,repeated_issue,Repeated issue at this location
e8afdd8c-baf4-969e-c31a-0706b3eca8e1,21.0,Low,0.588,repeated_issue,Repeated issue at this location
93892541-f9a7-723c-1ad9-d648fa30de17,21.0,Low,0.588,repeated_issue,Repeated issue at this location
000b5172-04c6-835a-0a87-b16ddb38b1b6,21.0,Low,0.588,repeated_issue,Repeated issue at this location
74bfe4c4-80fa-9b99-091c-b5e760c3fb9e,21.0,Low,0.588,repeated_issue,Repeated issue at this location
c09765e4-f4ca-a4a4-a536-4aaf58169b63,21.0,Low,0.588,repeated_issue,Repeated issue at this location
c57e93d9-055a-f5e9-dd2e-42950e9758ea,21.0,Low,0.588,repeated_issue,Repeated issue at this location
9a4115ff-94dc-47eb-5c92-1e4c30dadfe3,21.0,Low,0.588,repeated_issue,Repeated issue at this location
50486ccc-afa8-8777-4574-e3022ce76fde,21.0,Low,0.588,repeated_issue,Repeated issue at this location
df853a74-7063-6b51-612e-43e3c51100dc,21.0,Low,0.588,repeated_issue,Repeated issue at this location
47b2b55c-b767-6e9a-26cb-5622dc4edd18,21.0,Low,0.322,repeated_issue,Repeated issue at this location
a3081c04-706b-45c9-9a10-6ee5edce0401,21.0,Low,0.177,repeated_issue,Repeated issue at this location
70c64b62-6db0-be33-5fff-bdb78c1d6151,21.0,Low,0.588,repeated_issue,Repeated issue at this location
4f665432-00ea-bd48-1e0d-5295a8d5143c,21.0,Low,0.588,repeated_issue,Repeated issue at this location
7611c5ad-a10a-6498-8240-5dd57102a83a,21.0,Low,0.588,repeated_issue,Repeated issue at this location
238c890d-5faa-10e2-b209-0bc3e6b4e85c,21.0,Low,0.588,repeated_issue,Repeated issue at this location
bf96c44b-df48-3507-79e8-49f5ddcc3813,21.0,Low,0.588,repeated_issue,Repeated issue at this location
cf43d7f2-22dc-b187-4375-5c5269dc4db4,21.0,Low,0.588,repeated_issue,Repeated issue at this location
62b61c4a-7479-1cc3-c45d-23f16ea6618e,21.0,Low,0.588,repeated_issue,Repeated issue at this location
582213a7-6b49-1557-034d-3a32966dd4cb,21.0,Low,0.588,repeated_issue,Repeated issue at this location
6c244d62-cf5b-1874-531a-3fff17373038,21.0,Low,0.588,repeated_issue,Repeated issue at this location
ef67ad06-86bc-9e25-520a-15e911742c77,21.0,Low,0.588,repeated_issue,Repeated issue at this location
65a008e5-41ea-54a8-5942-f4ddae4ca21a,21.0,Low,0.588,repeated_issue,Repeated issue at this location
207d4f79-ca3b-81d7-a278-ccadd9a91e9e,21.0,Low,0.588,repeated_issue,Repeated issue at this location
f130f31f-51cd-41f5-a55e-46d12e05aa48,20.8,Low,0.864,repeated_issue,Repeated issue at this location
8b5381ba-acdf-03f6-6be7-6800dea7cbe9,20.7,Low,0.202,repeated_issue,Repeated issue at this location
cbb86a8c-ebfa-7c9c-7bb7-c636ccab17d3,20.7,Low,0.202,repeated_issue,Repeated issue at this location
6093b3d1-66a4-6af6-6a8f-c38000ed54d3,20.7,Low,0.202,repeated_issue,Repeated issue at this location
1aba1441-2df9-79da-5819-d950afda374e,20.7,Low,0.202,repeated_issue,Repeated issue at this location
8d69ff83-3b77-b53e-15d6-cb22c193e5a1,20.7,Low,0.202,repeated_issue,Repeated issue at this location
0f76e7a0-46f8-6d73-2b28-b0e2719414a0,20.7,Low,0.202,repeated_issue,Repeated issue at this location
c1d1b7b9-f412-3169-3a23-1dc873449273,20.7,Low,0.202,repeated_issue,Repeated issue at this location
27f8d0e4-1105-9ba5-cbdf-1b73d5c8f7fa,20.7,Low,0.202,repeated_issue,Repeated issue at this location
e59af8ce-c359-87da-eda3-a1014252600b,20.7,Low,0.202,repeated_issue,Repeated issue at this location
e94fedc0-9209-4678-8a9d-4b3a6cd644f6,20.5,Low,0.307,repeated_issue,Repeated issue at this location
ae6da258-9c81-624d-2934-34953f25defb,20.4,Low,0.552,repeated_issue,Repeated issue at this location
9e288426-3f88-8f59-6175-0669bba6e4cf,20.4,Low,0.552,repeated_issue,Repeated issue at this location
b529d44c-b728-aa47-0506-a4f4c85bfff1,20.4,Low,0.552,repeated_issue,Repeated issue at this location
a2b3733c-b903-2965-c49d-16bd14e93f9d,20.4,Low,0.552,repeated_issue,Repeated issue at this location
a6f40061-a4af-80b8-51a0-add777415e10,20.4,Low,0.552,repeated_issue,Repeated issue at this location
0e2940ea-1484-9537-8245-126de31ead97,20.4,Low,0.552,repeated_issue,Repeated issue at this location
9d8efa81-f0ba-b4ba-ed77-a34da3d41735,20.4,Low,0.552,repeated_issue,Repeated issue at this location
d0f6ed1c-2d83-56be-a03a-1421b787b29a,20.4,Low,0.552,repeated_issue,Repeated issue at this location
66b1f33a-bcbe-9146-f375-564d62923815,20.4,Low,0.552,repeated_issue,Repeated issue at this location
8d13ed87-5c3e-28b6-c8e3-b08b84289414,20.4,Low,0.552,repeated_issue,Repeated issue at this location
78d47d55-37ad-f2cc-c16c-bb5f3647ccc0,20.4,Low,0.552,repeated_issue,Repeated issue at this location
78aca685-0f96-6e02-9ab4-69d619fb88ae,20.4,Low,0.552,repeated_issue,Repeated issue at this location
201b5206-df00-626c-98ad-e448bdb1551d,20.4,Low,0.552,repeated_issue,Repeated issue at this location
dc9ecc49-bbd1-843a-63eb-706ba8037826,20.4,Low,0.552,repeated_issue,Repeated issue at this location
1bd6a170-7db9-b6ac-29f4-f80b4c43bb25,20.4,Low,0.552,repeated_issue,Repeated issue at this location
386d9101-8d34-b85e-4c35-5567e05fc0e3,20.4,Low,0.552,repeated_issue,Repeated issue at this location
33c4fcea-1fab-9705-5e7a-49ead1f1a919,20.4,Low,0.552,repeated_issue,Repeated issue at this location
de81cb45-76db-b939-c204-b73655735f8c,20.4,Low,0.552,repeated_issue,Repeated issue at this location
b20da449-07a7-3597-12d9-d3ef305fd475,20.4,Low,0.552,repeated_issue,Repeated issue at this location
aa9b998c-8efc-80b2-88d8-761f59792a85,20.4,Low,0.552,repeated_issue,Repeated issue at this location
af1012ed-deed-ab6e-1e17-a21d716ef235,20.4,Low,0.552,repeated_issue,Repeated issue at this location
15cd3e09-fb20-9a8f-2e8d-f91350af41ea,20.4,Low,0.552,repeated_issue,Repeated issue at this location
6ceff8a6-da56-9ccc-ea8c-8698a0c1845c,20.4,Low,0.552,repeated_issue,Repeated issue at this location
6650481d-5a62-3022-687f-6542f0a05b3a,20.1,Low,0.536,repeated_issue,Repeated issue at this location
9110e092-c877-fb73-70df-be1c73151790,20.1,Low,0.536,repeated_issue,Repeated issue at this location
d83795d2-c76c-1f57-b4f1-a157fb9a1f9e,20.1,Low,0.536,repeated_issue,Repeated issue at this location
e63d37e6-72be-e63c-e866-c720d54f45c3,20.1,Low,0.536,repeated_issue,Repeated issue at this location
fa7f2f86-209a-b3e7-1c29-8c2351e2d432,20.1,Low,0.536,repeated_issue,Repeated issue at this location
998c2e22-122e-bbe3-865b-e1ff25394044,20.1,Low,0.536,repeated_issue,Repeated issue at this location
a4884c74-2b30-25a0-62a9-6c621ae380fe,20.1,Low,0.536,repeated_issue,Repeated issue at this location
000ecd4e-efeb-8b6a-1011-b861a148ab95,20.1,Low,0.536,repeated_issue,Repeated issue at this location
36e7ab35-4d46-f2af-6003-ff1c720d7703,20.1,Low,0.292,repeated_issue,Repeated issue at this location
d6f54fbb-2bd4-dcc0-5a49-e29867b4754a,20.1,Low,0.292,repeated_issue,Repeated issue at this location
6a0a6c7a-96ad-4250-bb4e-b959e0104b63,20.1,Low,0.292,repeated_issue,Repeated issue at this location
013fcae1-a397-4cf1-821c-16365a1cf07d,19.7,Low,0.509,repeated_issue,Repeated issue at this location
6467266a-fc62-74a4-2746-da4c889a1cb8,19.6,Low,0.649,,
6419a0fa-fd56-78bf-b267-45e1459ef865,19.5,Low,0.501,repeated_issue,Repeated issue at this location
75968c96-4cd2-6c96-48a8-b4cce6446e26,19.5,Low,0.501,repeated_issue,Repeated issue at this location
8fb1f2b5-1c44-e1d4-095b-ea19a7a37026,19.5,Low,0.501,repeated_issue,Repeated issue at this location
9298bbd0-ee2f-4cc1-fa9c-43f83c73aafd,19.5,Low,0.501,repeated_issue,Repeated issue at this location
b3a4f563-9eb9-68e1-8882-648fec628998,19.5,Low,0.501,repeated_issue,Repeated issue at this location
21fc81d0-0871-fd42-e598-d8111a0c6d20,19.5,Low,0.501,repeated_issue,Repeated issue at this location
b76d761f-efb9-b696-b79b-3c715f0dd686,19.5,Low,0.501,repeated_issue,Repeated issue at this location
3514fadd-6adf-e82d-b42f-5b5b1cfee140,19.5,Low,0.177,repeated_issue,Repeated issue at this location
fbef5564-61db-b880-111a-a820c57dad7e,19.5,Low,0.177,repeated_issue,Repeated issue at this location
3abdc501-c2d0-afab-127c-d3875c9a508f,19.5,Low,0.177,repeated_issue,Repeated issue at this location
a834794b-c55c-955a-d7ed-17c88725bea0,19.5,Low,0.177,repeated_issue,Repeated issue at this location
2a9075fb-d301-bbad-581c-adcd1678f49e,19.2,Low,0.636,,
f3acbb18-9cf1-6150-3522-83ecf16cc409,19.2,Low,0.636,,
2be858da-cb47-720f-3d6a-ce43bf82799c,19.2,Low,0.636,,
fbfcd225-fb5b-43dc-b136-702c313ae190,19.1,Low,0.715,repeated_issue,Repeated issue at this location
195b33de-b770-4b0e-bd94-babf652a0704,18.9,Low,0.463,repeated_issue,Repeated issue at this location
46888dab-b407-4528-9d76-40eb2bd96486,18.9,Low,0.465,repeated_issue,Repeated issue at this location
a4a43033-febe-41a9-bbdd-2cfc86099aef,18.9,Low,0.463,repeated_issue,Repeated issue at this location
9b7123f6-8720-4828-b7e3-5bbf68a2a78b,18.9,Low,0.464,repeated_issue,Repeated issue at this location
ef2570d4-44d4-3f78-f1f0-6c23a57fb96b,18.8,Low,0.25,repeated_issue,Repeated issue at this location
68542466-9525-4a7a-bad1-384981867a1a,18.8,Low,0.459,repeated_issue,Repeated issue at this location
aac4f5a4-d8d3-4cc8-9292-e01278f8efc2,18.8,Low,0.459,repeated_issue,Repeated issue at this location
3ab4faa5-abf5-31b8-fdbf-8ffb543cdbb0,18.8,Low,0.25,repeated_issue,Repeated issue at this location
4536fcf1-5efd-28ec-bb95-8f03c474f0e8,18.8,Low,0.25,repeated_issue,Repeated issue at this location
f81606ff-f03d-4d5c-b8fb-6c0f5b46f70d,18.8,Low,0.457,repeated_issue,Repeated issue at this location
fb578592-2baf-dd51-b8b9-02d1693c76bf,18.8,Low,0.25,repeated_issue,Repeated issue at this location
a448afd9-369a-e509-9010-7734cf53c877,18.8,Low,0.25,repeated_issue,Repeated issue at this location
e4dde419-3a46-4d6e-b263-48266ba1c497,18.8,Low,0.458,repeated_issue,Repeated issue at this location
0e43b079-2dcd-cc2e-a59b-231a4d09d320,18.8,Low,0.25,repeated_issue,Repeated issue at this location
1d6c1d1e-c163-a3ed-f124-0be3e1ea6a82,18.8,Low,0.25,repeated_issue,Repeated issue at this location
fddbbd18-5181-bc01-0b33-12744b53888e,18.8,Low,0.25,repeated_issue,Repeated issue at this location
75f6b923-fe2b-029a-a4f5-44f679a75045,18.8,Low,0.25,repeated_issue,Repeated issue at this location
bef235f1-9a2e-a1e0-0eb4-8e61181e8a58,18.8,Low,0.25,repeated_issue,Repeated issue at this location
57812506-96c7-7960-deb3-8f03aed7e43a,18.8,Low,0.25,repeated_issue,Repeated issue at this location
97349eec-eeab-59cb-1c58-c48d49f27bb3,18.8,Low,0.25,repeated_issue,Repeated issue at this location
b519061a-2bff-2978-51a8-7017cdadf313,18.8,Low,0.25,repeated_issue,Repeated issue at this location
1253875a-f6c4-4ed0-92d1-c3e6e7a4dabb,18.7,Low,0.136,repeated_issue,Repeated issue at this location
fb30b031-d325-23a7-1bee-a92b3483fb9e,18.7,Low,0.453,repeated_issue,Repeated issue at this location
cc8dabc0-557f-445d-9bf0-6297ded41835,18.7,Low,0.676,repeated_issue,Repeated issue at this location
adf1259b-d291-fb77-ec80-a0ac71781819,18.7,Low,0.453,repeated_issue,Repeated issue at this location
441c340c-01f0-bc40-79bb-5f4ae5242cfc,18.7,Low,0.453,repeated_issue,Repeated issue at this location
73e91292-d62f-e4de-8f61-4991e760bf42,18.7,Low,0.453,repeated_issue,Repeated issue at this location
32cb1ee0-419b-40de-aef5-b94e94f94f20,18.7,Low,0.449,repeated_issue,Repeated issue at this location
b5a9d8e5-7aff-3007-8a07-0cae008936bb,18.7,Low,0.453,repeated_issue,Repeated issue at this location
44d8d40e-1945-d69f-fba6-b0836b9d2ac8,18.7,Low,0.453,repeated_issue,Repeated issue at this location
7f308902-292b-d2d1-bb4b-76c5bf00aa54,18.7,Low,0.453,repeated_issue,Repeated issue at this location
bd43c120-eb3a-4a87-b4b5-0d005353802b,18.7,Low,0.449,repeated_issue,Repeated issue at this location
da4b522e-88ea-8369-3cab-234db640ae87,18.7,Low,0.453,repeated_issue,Repeated issue at this location
b82b0ffd-2e21-2699-d0b5-28465ae7b470,18.7,Low,0.453,repeated_issue,Repeated issue at this location
949e7e59-6b77-4b9a-8372-85cdc319db87,18.6,Low,0.446,repeated_issue,Repeated issue at this location
ae4a555c-71ae-f1ba-a3bd-db1cdd0c8f6a,18.3,Low,0.43,repeated_issue,Repeated issue at this location
c7648a8a-650a-798f-c536-b41de048c7dd,18.3,Low,0.43,repeated_issue,Repeated issue at this location
f4273f95-362a-d869-093c-d42cd4d9de4f,18.3,Low,0.43,repeated_issue,Repeated issue at this location
3f10393c-cd77-74ab-4261-2a3eeafd8217,18.3,Low,0.43,repeated_issue,Repeated issue at this location
668fbf0a-6179-f053-0294-57280ffe5cb5,18.3,Low,0.43,repeated_issue,Repeated issue at this location
0724df23-fa13-e288-2a8f-17e148ea51fb,18.3,Low,0.43,repeated_issue,Repeated issue at this location
ae224d05-9645-7216-1523-43113a40dbbe,18.3,Low,0.43,repeated_issue,Repeated issue at this location
0403bcc2-8ef7-44ec-1da3-00dd82ed1fab,18.3,Low,0.43,repeated_issue,Repeated issue at this location
651e134c-2a52-efdf-1276-13543df66fd4,18.3,Low,0.43,repeated_issue,Repeated issue at this location
f064a275-3ae8-940a-4616-4aa677a8a5d6,18.3,Low,0.43,repeated_issue,Repeated issue at this location
e8ed3a95-48e4-c823-b90e-b0e406766bf4,18.3,Low,0.43,repeated_issue,Repeated issue at this location
aa5246b5-42ec-df14-577c-9ae981cb4ff6,18.3,Low,0.43,repeated_issue,Repeated issue at this location
902b2478-df95-2995-4a94-9c6a45f500f7,18.3,Low,0.43,repeated_issue,Repeated issue at this location
7a60f3ab-01f4-e9dd-3fca-c31a408f63c7,18.3,Low,0.43,repeated_issue,Repeated issue at this location
476bdbe3-9fee-cfc9-eb42-8aa89f0d0bc7,18.3,Low,0.43,repeated_issue,Repeated issue at this location
4679e1a8-24a3-c557-b0a7-8eca63fda0e3,18.3,Low,0.43,repeated_issue,Repeated issue at this location
c17b5ee9-a510-1ded-1ae6-b1fcb3925cc9,18.3,Low,0.43,repeated_issue,Repeated issue at this location
44d079ab-8347-7a60-ed11-b5967b8d489a,18.3,Low,0.43,repeated_issue,Repeated issue at this location
f150df87-1be6-8900-b126-dcf57a1ab2ca,18.3,Low,0.43,repeated_issue,Repeated issue at this location
235d7e98-6c9b-f842-7ba7-65747ae09ffb,18.3,Low,0.43,repeated_issue,Repeated issue at this location
066cfbbc-b43a-c487-b9ca-a3e19c3bd308,18.3,Low,0.43,repeated_issue,Repeated issue at this location
fa5cda43-b643-29b8-8e7b-2cdf427a67e3,18.3,Low,0.43,repeated_issue,Repeated issue at this location
51a08f03-4b9b-dfb9-3ae7-c2c2303ce8cb,18.3,Low,0.43,repeated_issue,Repeated issue at this location
ce172fc4-b6aa-abc1-33eb-59ce80c099dc,18.3,Low,0.43,repeated_issue,Repeated issue at this location
c089c97d-947e-84d4-0423-5f96dcc71710,18.3,Low,0.43,repeated_issue,Repeated issue at this location
95bd678b-7846-3fea-8884-204e2297bcf4,18.3,Low,0.43,repeated_issue,Repeated issue at this location
8bbc5f47-0b85-27d2-d660-bb4bbeb005ec,18.3,Low,0.43,repeated_issue,Repeated issue at this location
91d05d3e-89f1-081d-20d7-8bfa97aec383,18.3,Low,0.43,repeated_issue,Repeated issue at this location
05943b5e-03d4-8c35-5d07-33ae79c63f78,18.3,Low,0.43,repeated_issue,Repeated issue at this location
e32442d6-f18e-d1f1-0836-7a155cd787a3,18.3,Low,0.43,repeated_issue,Repeated issue at this location
b9539b9e-c5ea-9083-29af-3d8fd832a9f4,18.3,Low,0.43,repeated_issue,Repeated issue at this location
0076e2fd-ff3a-a068-9a6d-58472f2045c0,18.3,Low,0.43,repeated_issue,Repeated issue at this location
477b8b5e-44bc-cf7f-3f3c-e1d676d8b3f2,18.3,Low,0.43,repeated_issue,Repeated issue at this location
ce727e74-0aff-2cd2-a13a-73c3371f8b52,18.3,Low,0.43,repeated_issue,Repeated issue at this location
90d9ad72-b61d-cc56-b875-9ab68aa1bb46,18.3,Low,0.43,repeated_issue,Repeated issue at this location
4e7b7a17-bb04-272c-49c0-ba63889992ce,18.3,Low,0.43,repeated_issue,Repeated issue at this location
fa7d7055-c9d0-ff03-059c-9735424dc6bd,18.3,Low,0.43,repeated_issue,Repeated issue at this location
389711c4-a25b-9e60-494e-916051640061,18.3,Low,0.43,repeated_issue,Repeated issue at this location
97eb9168-61dc-8e8c-d494-8eee5d4011d9,18.3,Low,0.43,repeated_issue,Repeated issue at this location
1dd2c106-4258-400a-1a32-7d97685a4147,18.2,Low,0.149,repeated_issue,Repeated issue at this location
326e574d-22b2-1849-ac5c-b2677b7cf820,18.2,Low,0.149,repeated_issue,Repeated issue at this location
92f2ed4a-b852-4e6b-4bb3-497b0a50ef0d,18.0,Low,0.225,repeated_issue,Repeated issue at this location
c3dcca55-b6b6-d12c-4b0c-e07a1ccdd1ef,18.0,Low,0.225,repeated_issue,Repeated issue at this location
83cb1e0e-e87b-ef82-d677-edb30f541e33,18.0,Low,0.225,repeated_issue,Repeated issue at this location
356c677e-db70-f33b-f02f-ce37c899ca6e,18.0,Low,0.225,repeated_issue,Repeated issue at this location
b347e660-2ad1-0ea5-d0cd-f352f7a075d2,18.0,Low,0.225,repeated_issue,Repeated issue at this location
576979ef-7d9e-dc4a-e304-e55db3134e9c,18.0,Low,0.225,repeated_issue,Repeated issue at this location
91b192c9-411f-105d-d6ec-927d7c2dee6b,18.0,Low,0.225,repeated_issue,Repeated issue at this location
5da92ddf-bf0f-b6b3-1723-91cc27df4de4,18.0,Low,0.225,repeated_issue,Repeated issue at this location
170bf74f-28d9-a03a-4e83-cd00440d2111,17.9,Low,0.401,repeated_issue,Repeated issue at this location
77ba3295-631e-26cd-3785-48da40448148,17.9,Low,0.401,repeated_issue,Repeated issue at this location
4178cce0-302c-c26e-34ef-5f46a77abc1a,17.9,Low,0.12,repeated_issue,Repeated issue at this location
a719dcef-1785-485c-64ae-61d1a0ff249b,17.9,Low,0.401,repeated_issue,Repeated issue at this location
de1d21af-d109-809c-3d33-14b4fded184e,17.9,Low,0.401,repeated_issue,Repeated issue at this location
beb4698e-dd6c-2ed1-0fb3-6ce50bba12db,17.9,Low,0.401,repeated_issue,Repeated issue at this location
b6178ef3-4c72-e931-f379-1822fc371017,17.9,Low,0.401,repeated_issue,Repeated issue at this location
d7e7be03-0135-651d-000d-837d6b3fa476,17.9,Low,0.401,repeated_issue,Repeated issue at this location
5e0ecf89-2b66-8ad0-7146-430737109586,17.9,Low,0.401,repeated_issue,Repeated issue at this location
ca550b88-899a-0e4f-ae42-fdab678d02ff,17.9,Low,0.401,repeated_issue,Repeated issue at this location
e75be53b-546d-2a9e-7f23-8f298c88ad5c,17.9,Low,0.401,repeated_issue,Repeated issue at this location
358e878a-d9f2-cb1c-06a6-cbe99a7af07c,17.9,Low,0.12,repeated_issue,Repeated issue at this location
e6b169cb-f485-f929-0c10-3390d853cdef,17.9,Low,0.401,repeated_issue,Repeated issue at this location
333b6033-e488-dae1-4c12-638c961cb2fa,17.9,Low,0.401,repeated_issue,Repeated issue at this location
d6aef305-a43f-390c-0a4e-948a5bcbaf5d,17.9,Low,0.401,repeated_issue,Repeated issue at this location
e1b17952-5bbe-3339-31a2-20244c2c0f99,17.9,Low,0.401,repeated_issue,Repeated issue at this location
9f4f582e-815e-fc9e-9c2b-1ec7aab9b567,17.9,Low,0.401,repeated_issue,Repeated issue at this location
ea5bad9b-b2b8-ec88-b92d-0e7b1a618a6e,17.9,Low,0.401,repeated_issue,Repeated issue at this location
5c308b09-2750-c596-2408-e88621129da4,17.9,Low,0.401,repeated_issue,Repeated issue at this location
4133b508-ad94-d651-c631-effeae31b33d,17.9,Low,0.401,repeated_issue,Repeated issue at this location
2764d230-6756-458e-51f3-c2c97e551db0,17.9,Low,0.401,repeated_issue,Repeated issue at this location
2d0426ce-4364-67e9-68d1-143468bc86b1,17.9,Low,0.401,repeated_issue,Repeated issue at this location
4e4b885f-7557-9cf8-c749-6b24d2c0b86b,17.9,Low,0.401,repeated_issue,Repeated issue at this location
145d4767-32c5-5c11-a36b-154c53174cac,17.9,Low,0.401,repeated_issue,Repeated issue at this location
3a1a56fb-b17e-4ff6-96dc-19b7cb2d6331,17.9,Low,0.401,repeated_issue,Repeated issue at this location
